"instance","run","seed","repetitions","pool_size","iterations","patience","initial_patience","generated_best","ma_cetsp","final","lei_hao","improvement_vs_lei_hao_percent","seed_ms","ma_ms","socp_ms","ma_best_time","ma_total_time","ma_valid","final_valid"
"kroD100rdmRad.txt","5","123456793","1000","20","5000","500","1500","142.1809129635","141.8288733027","141.8288733027","141.829","8.933102539272829E-05","5893","71566","172","3.244746","71.495","true","true"
"kroD100rdmRad.txt","6","123456794","1000","20","5000","500","1500","142.1809129635","141.828873303","141.8288733026","141.829","8.933109591144836E-05","5775","71203","185","2.224219","71.137","true","true"
"kroD100rdmRad.txt","7","123456795","1000","20","5000","500","1500","142.1809129635","141.8288733048","141.8288733048","141.829","8.932954474007989E-05","5628","66824","149","2.183757","66.7608","true","true"
"kroD100rdmRad.txt","8","123456796","1000","20","5000","500","1500","142.1809129635","141.8288733018","141.8288733018","141.829","8.93316599610118E-05","5722","68761","183","1.991178","68.6962","true","true"
"kroD100rdmRad.txt","9","123456797","1000","20","5000","500","1500","142.1809129635","141.8288733109","141.8288733101","141.829","8.932580784909888E-05","5940","73609","128","5.64126","73.5407","true","true"
"kroD100rdmRad.txt","10","123456798","1000","20","5000","500","1500","142.1809129635","141.828873303","141.828873303","141.829","8.933081387664693E-05","5783","73565","136","2.336381","73.4964","true","true"
"kroD100rdmRad.txt","11","123456799","1000","20","5000","500","1500","142.1809129635","141.8288733021","141.828873302","141.829","8.933151894361108E-05","5788","70545","231","1.736469","70.4758","true","true"
"kroD100rdmRad.txt","12","123456800","1000","20","5000","500","1500","142.1809129635","141.8288733018","141.8288733018","141.829","8.93316599610118E-05","6007","73957","157","1.681363","73.8926","true","true"
"kroD100rdmRad.txt","13","123456801","1000","20","5000","500","1500","142.1809129635","141.8288733023","141.8288733023","141.829","8.933130742752972E-05","5958","71192","147","1.755173","71.1258","true","true"
"kroD100rdmRad.txt","14","123456802","1000","20","5000","500","1500","142.1809129635","141.8288733029","141.8288733029","141.829","8.933088437532757E-05","6047","74331","154","1.906366","74.2468","true","true"
"kroD100rdmRad.txt","15","123456803","1000","20","5000","500","1500","142.1809129635","141.8288733025","141.8288733025","141.829","8.9331166410129E-05","6062","72625","191","2.164338","72.5595","true","true"
"kroD100rdmRad.txt","16","123456804","1000","20","5000","500","1500","142.1809129635","141.8288733025","141.8288733025","141.829","8.9331166410129E-05","6238","72481","141","2.538623","72.4161","true","true"
"kroD100rdmRad.txt","17","123456805","1000","20","5000","500","1500","142.1809129635","141.8288733025","141.8288733025","141.829","8.9331166410129E-05","5984","73730","211","1.86986","73.6671","true","true"
"kroD100rdmRad.txt","18","123456806","1000","20","5000","500","1500","142.1809129635","141.8288733033","141.8288733032","141.829","8.933067285924621E-05","5297","68697","122","2.870482","68.6377","true","true"
"kroD100rdmRad.txt","19","123456807","1000","20","5000","500","1500","142.1809129635","141.8288733041","141.8288733038","141.829","8.933024980704406E-05","5521","66894","103","3.115571","66.8322","true","true"
"kroD100rdmRad.txt","20","123456808","1000","20","5000","500","1500","142.1809129635","141.8288733025","141.8288733025","141.829","8.9331166410129E-05","5519","68196","148","1.922981","68.1309","true","true"
"lin318_or10.txt","1","123456789","1000","20","5000","500","1500","1405.7223672046","1394.6173972321","1394.6173972321","1394.63","0.0009036639036901866","17550","396590","214","217.056564","396.47","true","true"
"lin318_or10.txt","2","123456790","1000","20","5000","500","1500","1404.9999595339","1394.9169023772","1394.8910769625","1394.63","-0.018720159648066392","16309","184816","228","15.170226","184.742","true","true"
"lin318_or10.txt","3","123456791","1000","20","5000","500","1500","1403.5006656351","1394.6176370874","1394.6175742407","1394.63","0.0008909717487925647","12810","198714","123","42.707049","198.64","true","true"
"lin318_or10.txt","4","123456792","1000","20","5000","500","1500","1403.9198852218","1394.6173975373","1394.6173974932","1394.63","0.0009036451818777545","16410","175751","171","6.736911","175.676","true","true"
"lin318_or10.txt","5","123456793","1000","20","5000","500","1500","1404.9251289032","1394.6177303151","1394.6177303151","1394.63","0.0008797806515023805","16283","369954","178","199.087008","369.843","true","true"
"lin318_or10.txt","6","123456794","1000","20","5000","500","1500","1405.9463495284","1394.6173972209","1394.6173972208","1394.63","0.0009036647139421475","16343","245331","185","82.486697","245.249","true","true"
"lin318_or10.txt","7","123456795","1000","20","5000","500","1500","1403.5006656351","1394.6284239183","1394.6284239068","1394.63","0.00011301156580085939","15909","479450","175","310.746828","479.31","true","true"
"lin318_or10.txt","8","123456796","1000","20","5000","500","1500","1405.0137054175","1394.6173975191","1394.6173974663","1394.63","0.0009036471107137034","16038","341878","158","171.654896","341.782","true","true"
"lin318_or10.txt","9","123456797","1000","20","5000","500","1500","1403.5920663106","1394.6188733702","1394.6185617875","1394.63","0.0008201610821525957","16340","280835","159","110.625025","280.746","true","true"
"lin318_or10.txt","10","123456798","1000","20","5000","500","1500","1405.9463495284","1394.6206549041","1394.6206548505","1394.63","0.000670080917532054","16581","282419","162","112.386483","282.336","true","true"
"lin318_or10.txt","11","123456799","1000","20","5000","500","1500","1405.9463495284","1394.6195982724","1394.619452665","1394.63","0.0007562819529325348","16353","360572","238","190.17719","360.447","true","true"
"lin318_or10.txt","12","123456800","1000","20","5000","500","1500","1405.9463495284","1394.6174887927","1394.6174887914","1394.63","0.0008970987717184628","16655","406977","176","231.648834","406.849","true","true"
"lin318_or10.txt","13","123456801","1000","20","5000","500","1500","1405.9463495284","1394.9589364238","1394.9563040437","1394.63","-0.0233971765772852","16751","254018","196","84.291278","253.932","true","true"
"lin318_or10.txt","14","123456802","1000","20","5000","500","1500","1405.9463495284","1394.6173976104","1394.6173976065","1394.63","0.0009036370578701162","17009","482812","212","311.716305","482.681","true","true"
"lin318_or10.txt","15","123456803","1000","20","5000","500","1500","1405.9463495284","1394.8331069541","1394.8331069208","1394.63","-0.014563498619697164","16887","182637","166","12.822278","182.558","true","true"
"lin318_or10.txt","16","123456804","1000","20","5000","500","1500","1401.8693761246","1394.617488746","1394.6174887458","1394.63","0.0008971020414041848","16800","323097","217","155.189183","323.001","true","true"
"lin318_or10.txt","17","123456805","1000","20","5000","500","1500","1405.7232469105","1394.6216037588","1394.6216037527","1394.63","0.000602041208076515","16881","259784","233","89.187769","259.698","true","true"
"lin318_or10.txt","18","123456806","1000","20","5000","500","1500","1403.5006656351","1394.6367349349","1394.633191968","1394.63","-0.00022887561573913646","15543","285030","246","126.355953","284.942","true","true"
"lin318_or10.txt","19","123456807","1000","20","5000","500","1500","1403.5006656351","1394.617489296","1394.6174892931","1394.63","0.0008970627980182795","15488","555713","161","402.573661","555.552","true","true"
"lin318_or10.txt","20","123456808","1000","20","5000","500","1500","1403.5006656351","1394.6575930558","1394.6575930558","1394.63","-0.001978521600696822","15374","161578","155","5.861065","161.51","true","true"
"lin318_or2.txt","1","123456789","1000","20","5000","500","1500","2831.9864207153","2818.2128549581","2818.2128549511","2816.58","-0.0579729654794092","36204","998388","366","816.07719","998.164","true","true"
"lin318_or2.txt","2","123456790","1000","20","5000","500","1500","2836.3271416951","2818.8010398836","2818.8010398798","2816.58","-0.07885591319260143","33248","324553","288","158.513714","324.454","true","true"
"lin318_or2.txt","3","123456791","1000","20","5000","500","1500","2834.2151931826","2818.2134354","2818.2134353997","2816.58","-0.05799357375611273","28154","573052","213","414.915546","572.91","true","true"
"lin318_or2.txt","4","123456792","1000","20","5000","500","1500","2835.8019835479","2818.1543781791","2818.1543781463","2816.58","-0.05589680201876762","33826","498702","304","330.551175","498.556","true","true"
"lin318_or2.txt","5","123456793","1000","20","5000","500","1500","2834.1024513774","2817.1395750001","2817.1395749946","2816.58","-0.019867179153444884","33767","844780","327","664.498942","844.576","true","true"
"lin318_or2.txt","6","123456794","1000","20","5000","500","1500","2829.8746745949","2818.6691528999","2818.6691528157","2816.58","-0.07417338814093298","33111","636840","315","469.811379","636.678","true","true"
"lin318_or2.txt","7","123456795","1000","20","5000","500","1500","2834.2151931826","2818.2894528575","2818.2894528423","2816.58","-0.06069250091600184","32346","629138","296","467.107591","628.988","true","true"
"lin318_or2.txt","8","123456796","1000","20","5000","500","1500","2832.3421239775","2818.3324391004","2818.3324390997","2816.58","-0.06221868719156001","32625","889689","317","719.260637","889.485","true","true"
"lin318_or2.txt","9","123456797","1000","20","5000","500","1500","2835.6515270107","2818.4811687353","2818.481168735","2816.58","-0.06749919175028876","33509","426972","308","261.430022","426.839","true","true"
"lin318_or2.txt","10","123456798","1000","20","5000","500","1500","2829.8746745949","2818.3756023794","2818.3756023678","2816.58","-0.06375115806404422","33722","376519","325","203.306023","376.4","true","true"
"lin318_or2.txt","11","123456799","1000","20","5000","500","1500","2829.8746745949","2820.8548231513","2820.8548231512","2816.58","-0.15177353922842785","33221","384195","287","216.387664","384.073","true","true"
"lin318_or2.txt","12","123456800","1000","20","5000","500","1500","2829.8746745949","2818.2990458025","2818.2990458015","2816.58","-0.061033089828807105","34049","561558","305","390.765157","561.411","true","true"
"lin318_or2.txt","13","123456801","1000","20","5000","500","1500","2835.0555276209","2818.2830049203","2818.2830048685","2816.58","-0.06046357172528748","34357","361355","270","185.262726","361.256","true","true"
"lin318_or2.txt","14","123456802","1000","20","5000","500","1500","2829.8746745949","2818.2798252253","2818.2798252132","2816.58","-0.060350681081320474","34952","535445","361","352.400691","535.304","true","true"
"lin318_or2.txt","15","123456803","1000","20","5000","500","1500","2829.8746745949","2818.3801211642","2818.3801211549","2816.58","-0.06391159331174326","34662","506240","328","334.764298","506.098","true","true"
"lin318_or2.txt","16","123456804","1000","20","5000","500","1500","2829.8746745949","2818.256957779","2818.2569577788","2816.58","-0.05953879452385474","34170","665581","313","481.647204","665.408","true","true"
"lin318_or2.txt","17","123456805","1000","20","5000","500","1500","2835.0555276209","2820.972321098","2820.9723210449","2816.58","-0.15594519044018632","34574","634264","303","457.997757","634.107","true","true"
"lin318_or2.txt","18","123456806","1000","20","5000","500","1500","2829.8746745949","2818.2824657782","2818.2824657781","2816.58","-0.06044443183221672","30372","445079","279","287.391831","444.954","true","true"
"lin318_or2.txt","19","123456807","1000","20","5000","500","1500","2834.2151931826","2817.0202800628","2817.0202800565","2816.58","-0.01563172558563531","31365","1106347","291","938.718173","1106.11","true","true"
"lin318_or2.txt","20","123456808","1000","20","5000","500","1500","2834.2151931826","2818.0384330532","2818.0384330526","2816.58","-0.05178028149741735","31348","717944","294","551.184633","717.773","true","true"
"lin318_or30.txt","1","123456789","1000","20","5000","500","1500","766.0555525286","765.9639249542","765.9639249541","765.964","9.797575352831914E-06","10455","118758","227","3.979813","118.679","true","true"
"lin318_or30.txt","2","123456790","1000","20","5000","500","1500","766.0660387751","765.963924954","765.963924954","765.964","9.797588399232313E-06","10398","116133","552","3.138125","116.063","true","true"
"lin318_or30.txt","3","123456791","1000","20","5000","500","1500","766.15627279","765.9639249541","765.9639249541","765.964","9.797575352831914E-06","7935","112638","117","2.495345","112.575","true","true"
"lin318_or30.txt","4","123456792","1000","20","5000","500","1500","766.0494730273","765.9639249543","765.9639249543","765.964","9.797549245188792E-06","9859","116721","149","3.30391","116.653","true","true"
"lin318_or30.txt","5","123456793","1000","20","5000","500","1500","766.1307155537","765.963924954","765.963924954","765.964","9.797588399232313E-06","9868","117109","209","3.55352","117.024","true","true"
"lin318_or30.txt","6","123456794","1000","20","5000","500","1500","766.1332006284","765.9639249556","765.9639249555","765.964","9.797392569645427E-06","9569","114628","202","4.486775","114.56","true","true"
"lin318_or30.txt","7","123456795","1000","20","5000","500","1500","766.15627279","765.9639249542","765.9639249541","765.964","9.797575352831914E-06","10327","107515","195","3.102381","107.446","true","true"
"lin318_or30.txt","8","123456796","1000","20","5000","500","1500","766.1332006284","765.9639249542","765.9639249542","765.964","9.797562291589192E-06","9459","115866","208","4.747066","115.797","true","true"
"lin318_or30.txt","9","123456797","1000","20","5000","500","1500","766.1139742965","765.9639249549","765.9639249549","765.964","9.79747090741711E-06","11671","116306","176","3.599412","116.236","true","true"
"lin318_or30.txt","10","123456798","1000","20","5000","500","1500","766.1332006284","765.9639249541","765.9639249541","765.964","9.797575352831914E-06","9622","113927","168","3.349717","113.856","true","true"
"lin318_or30.txt","11","123456799","1000","20","5000","500","1500","766.1332006284","765.9639249541","765.9639249541","765.964","9.797575352831914E-06","9562","118946","210","3.542704","118.877","true","true"
"lin318_or30.txt","12","123456800","1000","20","5000","500","1500","766.1332006284","765.9639249541","765.9639249541","765.964","9.797575352831914E-06","10108","114881","230","3.334446","114.812","true","true"
"lin318_or30.txt","13","123456801","1000","20","5000","500","1500","766.1332006284","765.963924954","765.963924954","765.964","9.797588399232313E-06","10080","118884","166","3.312479","118.81","true","true"
"lin318_or30.txt","14","123456802","1000","20","5000","500","1500","766.1332006284","765.9639249549","765.9639249549","765.964","9.79747090741711E-06","10193","123359","639","3.822082","123.289","true","true"
"lin318_or30.txt","15","123456803","1000","20","5000","500","1500","766.1332006284","765.9639249543","765.9639249543","765.964","9.797549245188792E-06","10035","118556","372","3.435617","118.481","true","true"
"lin318_or30.txt","16","123456804","1000","20","5000","500","1500","766.1332006284","765.9639249541","765.9639249541","765.964","9.797575352831914E-06","10083","116512","146","3.439941","116.418","true","true"
"lin318_or30.txt","17","123456805","1000","20","5000","500","1500","766.0796503156","765.9639249543","765.9639249543","765.964","9.797549245188792E-06","10194","119398","223","3.244209","119.321","true","true"
"lin318_or30.txt","18","123456806","1000","20","5000","500","1500","766.1332006284","765.9639249543","765.9639249543","765.964","9.797549245188792E-06","9039","108018","177","3.523685","107.945","true","true"
"lin318_or30.txt","19","123456807","1000","20","5000","500","1500","766.15627279","765.9639249549","765.9639249549","765.964","9.79747090741711E-06","9070","109150","166","3.145614","109.071","true","true"
"lin318_or30.txt","20","123456808","1000","20","5000","500","1500","766.15627279","765.9639249541","765.963924954","765.964","9.797588399232313E-06","9142","105743","175","3.984996","105.679","true","true"
"lin318rdmRad.txt","1","123456789","1000","20","5000","500","1500","2051.9501014619","2047.1064694281","2047.1064694279","2047.11","0.0001724661644885807","8609","91493","405","1.839658","91.4256","true","true"
"lin318rdmRad.txt","2","123456790","1000","20","5000","500","1500","2051.9501014619","2047.1064694254","2047.1064694254","2047.11","0.00017246628661067286","7984","86246","329","2.496261","86.1784","true","true"
"lin318rdmRad.txt","3","123456791","1000","20","5000","500","1500","2051.9501014619","2047.1064694258","2047.1064694251","2047.11","0.00017246630127198818","6653","78426","271","2.215081","78.3682","true","true"
"lin318rdmRad.txt","4","123456792","1000","20","5000","500","1500","2051.9501014619","2047.1064694295","2047.1064694295","2047.11","0.00017246608632822026","7896","90037","313","3.143831","89.9691","true","true"
"lin318rdmRad.txt","5","123456793","1000","20","5000","500","1500","2051.9501014619","2047.1064694192","2047.1064694192","2047.11","0.00017246658947790434","7936","105296","369","19.701701","105.223","true","true"
"lin318rdmRad.txt","6","123456794","1000","20","5000","500","1500","2051.9501014619","2047.10646942","2047.1064694199","2047.11","0.00017246655529038274","7927","89048","318","4.292587","88.9802","true","true"
"lin318rdmRad.txt","7","123456795","1000","20","5000","500","1500","2051.9501014619","2047.1064694187","2047.1064694187","2047.11","0.00017246661390232277","7555","84434","340","2.577559","84.3681","true","true"
"lin318rdmRad.txt","8","123456796","1000","20","5000","500","1500","2051.9501014619","2047.1069176424","2047.1069176424","2047.11","0.00015057117594321232","7969","92652","350","4.625589","92.5851","true","true"
"lin318rdmRad.txt","9","123456797","1000","20","5000","500","1500","2051.9501014619","2047.1064694185","2047.1064694185","2047.11","0.00017246662367653297","7797","87828","304","1.976193","87.7592","true","true"
"lin318rdmRad.txt","10","123456798","1000","20","5000","500","1500","2051.9501014619","2047.1064694197","2047.1064694197","2047.11","0.00017246656505348588","7937","90102","341","3.122156","90.0334","true","true"
"lin318rdmRad.txt","11","123456799","1000","20","5000","500","1500","2051.9501014619","2047.1064694243","2047.1064694243","2047.11","0.00017246634034661485","7847","85392","265","2.0501","85.3274","true","true"
"lin318rdmRad.txt","12","123456800","1000","20","5000","500","1500","2051.9501014619","2047.1064694219","2047.1064694215","2047.11","0.00017246647713002234","8126","97739","318","9.46438","97.6698","true","true"
"lin318rdmRad.txt","13","123456801","1000","20","5000","500","1500","2051.9501014619","2047.1064694242","2047.1064694242","2047.11","0.00017246634523371995","8078","91685","340","2.507055","91.6172","true","true"
"lin318rdmRad.txt","14","123456802","1000","20","5000","500","1500","2051.9501014619","2047.1064694236","2047.1064694236","2047.11","0.00017246637454524348","8156","91574","345","6.213992","91.5069","true","true"
"lin318rdmRad.txt","15","123456803","1000","20","5000","500","1500","2051.9501014619","2047.10646942","2047.10646942","2047.11","0.00017246655040327764","8110","94674","318","6.470389","94.6057","true","true"
"lin318rdmRad.txt","16","123456804","1000","20","5000","500","1500","2051.9501014619","2047.1064694191","2047.1064694191","2047.11","0.00017246659436500944","8032","90331","303","5.098389","90.2591","true","true"
"lin318rdmRad.txt","17","123456805","1000","20","5000","500","1500","2051.9501014619","2047.1064694251","2047.106469425","2047.11","0.00017246630615909327","8154","89966","370","2.850094","89.8863","true","true"
"lin318rdmRad.txt","18","123456806","1000","20","5000","500","1500","2051.9501014619","2047.1064694292","2047.1064694291","2047.11","0.00017246610587664065","7335","83200","335","1.782361","83.1375","true","true"
"lin318rdmRad.txt","19","123456807","1000","20","5000","500","1500","2051.9501014619","2047.1064694205","2047.1064694205","2047.11","0.0001724665259788592","7418","83149","376","2.113596","83.0855","true","true"
"lin318rdmRad.txt","20","123456808","1000","20","5000","500","1500","2051.9501014619","2047.1064694222","2047.1064694222","2047.11","0.0001724664429313937","7432","83790","287","2.355561","83.7071","true","true"
"pcb442_or10.txt","1","123456789","1000","20","5000","500","1500","143.1470752951","142.6885292965","142.6885292947","142.573","-0.08103167829813246","23551","399482","227","176.316041","399.38","true","true"
"pcb442_or10.txt","2","123456790","1000","20","5000","500","1500","143.1217471197","142.6556946537","142.6556946534","142.573","-0.05800162260735416","21774","208057","378","15.400548","207.981","true","true"
"pcb442_or10.txt","3","123456791","1000","20","5000","500","1500","143.2500334928","142.7574644862","142.757464486","142.573","-0.12938248195660887","19751","194152","203","4.703633","194.084","true","true"
"pcb442_or10.txt","4","123456792","1000","20","5000","500","1500","143.1470752951","142.6469998656","142.6469940125","142.573","-0.051899035932456004","21743","207836","265","6.533418","207.756","true","true"
"pcb442_or10.txt","5","123456793","1000","20","5000","500","1500","143.1878428486","142.7562332696","142.7558436031","142.573","-0.1282456026737157","21671","334253","217","140.656623","334.163","true","true"
"pcb442_or10.txt","6","123456794","1000","20","5000","500","1500","143.1365342488","142.7825445461","142.7825445459","142.573","-0.14697351244625687","22330","222398","218","26.408368","222.319","true","true"
"pcb442_or10.txt","7","123456795","1000","20","5000","500","1500","143.2500334928","142.5926708821","142.5922097571","142.573","-0.01347362901810742","20954","391736","198","199.512289","391.639","true","true"
"pcb442_or10.txt","8","123456796","1000","20","5000","500","1500","143.1845890049","142.6793952689","142.6793952315","142.573","-0.07462509135670013","21510","214101","274","20.026354","214.021","true","true"
"pcb442_or10.txt","9","123456797","1000","20","5000","500","1500","143.1470752951","142.7292983499","142.7292983496","142.573","-0.10962689260938521","21988","269685","228","66.218574","269.598","true","true"
"pcb442_or10.txt","10","123456798","1000","20","5000","500","1500","143.1365342488","142.6808589458","142.6715593021","142.573","-0.0691290090690383","21863","392436","235","184.77719","392.337","true","true"
"pcb442_or10.txt","11","123456799","1000","20","5000","500","1500","143.1365342488","142.6964621809","142.6964621808","142.573","-0.08659576553765738","21544","561613","202","362.136653","561.474","true","true"
"pcb442_or10.txt","12","123456800","1000","20","5000","500","1500","143.2616143418","142.6936876771","142.6926403472","142.573","-0.08391515027389777","22034","217179","266","19.147251","217.101","true","true"
"pcb442_or10.txt","13","123456801","1000","20","5000","500","1500","143.2616143418","142.7170201788","142.7131366503","142.573","-0.09829115631990576","22309","213150","422","12.475767","213.067","true","true"
"pcb442_or10.txt","14","123456802","1000","20","5000","500","1500","143.1365342488","142.677475857","142.6744640651","142.573","-0.0711663955307131","22331","216342","230","9.490994","216.263","true","true"
"pcb442_or10.txt","15","123456803","1000","20","5000","500","1500","143.1365342488","142.6826460756","142.6805286146","142.573","-0.07542004068091407","23922","329651","279","124.61652","329.556","true","true"
"pcb442_or10.txt","16","123456804","1000","20","5000","500","1500","143.1365342488","142.6243200015","142.6210522944","142.573","-0.03370364262516756","20910","259440","297","57.076752","259.355","true","true"
"pcb442_or10.txt","17","123456805","1000","20","5000","500","1500","143.1365342488","142.6320622939","142.6320622931","142.573","-0.041426001486956465","22254","235953","188","38.989629","235.872","true","true"
"pcb442_or10.txt","18","123456806","1000","20","5000","500","1500","143.1365342488","142.7275264749","142.7082952733","142.573","-0.09489543833684368","20218","192396","257","5.532114","192.324","true","true"
"pcb442_or10.txt","19","123456807","1000","20","5000","500","1500","143.2500334928","142.6442214648","142.6423682255","142.573","-0.04865453171357822","20347","355505","199","161.190064","355.412","true","true"
"pcb442_or10.txt","20","123456808","1000","20","5000","500","1500","143.2500334928","142.6805174391","142.6805174352","142.573","-0.07541219950480145","20571","330810","238","136.831664","330.72","true","true"
"pcb442_or2.txt","1","123456789","1000","20","5000","500","1500","333.7853587312","319.7670721606","319.7670721606","319.846","0.02467682553479595","54173","27855886","369","901.953042","27855.7","true","true"
"pcb442_or2.txt","2","123456790","1000","20","5000","500","1500","334.0766885512","320.2073615043","320.2073615039","319.846","-0.1129798415174846","48263","1504921","465","1143.75714","1504.66","true","true"
"pcb442_or2.txt","3","123456791","1000","20","5000","500","1500","333.2837129533","320.2549572287","320.2548377885","319.846","-0.12782332388087478","45522","1186826","310","957.807011","1186.65","true","true"
"pcb442_or2.txt","4","123456792","1000","20","5000","500","1500","333.7411682529","319.9028373164","319.9028373154","319.846","-0.017770212977496296","48668","1325161","407","1039.285651","1324.95","true","true"
"pcb442_or2.txt","5","123456793","1000","20","5000","500","1500","333.3403596822","319.9210725827","319.9209835079","319.846","-0.02344362846495343","48996","1191274","328","899.610601","1191.09","true","true"
"pcb442_or2.txt","6","123456794","1000","20","5000","500","1500","333.4320213556","319.659606395","319.6596063946","319.846","0.058276047035130986","47489","1205816","332","930.28348","1205.62","true","true"
"pcb442_or2.txt","7","123456795","1000","20","5000","500","1500","333.2837129533","320.2751538664","320.2751538655","319.846","-0.1341751547619742","47053","1350365","389","1074.266018","1350.14","true","true"
"pcb442_or2.txt","8","123456796","1000","20","5000","500","1500","333.5046463353","319.8839450045","319.8839450035","319.846","-0.011863522914152146","47607","1192356","372","913.779596","1192.18","true","true"
"pcb442_or2.txt","9","123456797","1000","20","5000","500","1500","333.7411682529","320.0197532083","320.0197532073","319.846","-0.05432402071622714","49918","873584","372","592.70137","873.44","true","true"
"pcb442_or2.txt","10","123456798","1000","20","5000","500","1500","333.4320213556","319.7755160348","319.7755160338","319.846","0.02203684466900177","49046","1172695","318","882.367501","1172.52","true","true"
"pcb442_or2.txt","11","123456799","1000","20","5000","500","1500","333.4320213556","320.2859549946","320.2859549946","319.846","-0.13755213277639444","48003","2249387","354","1961.832431","2249.06","true","true"
"pcb442_or2.txt","12","123456800","1000","20","5000","500","1500","333.4320213556","319.8034003825","319.8034003819","319.846","0.013318790324088649","49237","1202375","346","923.575389","1202.19","true","true"
"pcb442_or2.txt","13","123456801","1000","20","5000","500","1500","333.4320213556","319.7742324051","319.7741225198","319.846","0.022472527466339137","49972","1543179","412","1253.994649","1542.96","true","true"
"pcb442_or2.txt","14","123456802","1000","20","5000","500","1500","333.4320213556","319.8852661495","319.8852661482","319.846","-0.012276579416343929","52056","1104562","325","823.590803","1104.39","true","true"
"pcb442_or2.txt","15","123456803","1000","20","5000","500","1500","333.4320213556","320.3059771252","320.3059771251","319.846","-0.1438120611481809","50524","1893559","339","1610.029026","1893.29","true","true"
"pcb442_or2.txt","16","123456804","1000","20","5000","500","1500","333.4320213556","319.8410308478","319.8410308467","319.846","0.0015536080801416996","49605","1348460","448","1049.927054","1348.25","true","true"
"pcb442_or2.txt","17","123456805","1000","20","5000","500","1500","333.4320213556","319.937484488","319.9374844879","319.846","-0.028602667502486915","49806","981900","399","697.846208","981.736","true","true"
"pcb442_or2.txt","18","123456806","1000","20","5000","500","1500","333.4320213556","319.8404912307","319.8404912307","319.846","0.0017223192723933147","44595","1656273","350","1390.515058","1656.04","true","true"
"pcb442_or2.txt","19","123456807","1000","20","5000","500","1500","333.2837129533","320.228646807","320.2286468066","319.846","-0.1196347012624849","45159","1290226","345","1024.288863","1290.01","true","true"
"pcb442_or2.txt","20","123456808","1000","20","5000","500","1500","333.2837129533","319.8699483338","319.8699483336","319.846","-0.0074874575889657775","45783","1282544","334","1016.029312","1282.33","true","true"
"pcb442_or30.txt","1","123456789","1000","20","5000","500","1500","83.5379383925","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15991","572282","863","5.195507","572.136","true","true"
"pcb442_or30.txt","2","123456790","1000","20","5000","500","1500","83.5426085303","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14966","176586","964","5.122003","176.511","true","true"
"pcb442_or30.txt","3","123456791","1000","20","5000","500","1500","83.5426085303","83.537229517","83.537229517","83.5373","8.437308843090023E-05","13766","166311","699","4.22051","166.251","true","true"
"pcb442_or30.txt","4","123456792","1000","20","5000","500","1500","83.5426085303","83.5372295171","83.5372295171","83.5373","8.437296872175877E-05","14921","179379","1252","6.276327","179.303","true","true"
"pcb442_or30.txt","5","123456793","1000","20","5000","500","1500","83.5404232889","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15083","186049","1008","5.575166","185.975","true","true"
"pcb442_or30.txt","6","123456794","1000","20","5000","500","1500","83.5407386336","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14613","180272","1024","5.967042","180.2","true","true"
"pcb442_or30.txt","7","123456795","1000","20","5000","500","1500","83.5426085303","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14562","169800","1197","5.367468","169.729","true","true"
"pcb442_or30.txt","8","123456796","1000","20","5000","500","1500","83.5413182211","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14896","176479","795","5.600613","176.406","true","true"
"pcb442_or30.txt","9","123456797","1000","20","5000","500","1500","83.5428046588","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14871","182519","1360","6.434873","182.442","true","true"
"pcb442_or30.txt","10","123456798","1000","20","5000","500","1500","83.5407386336","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15305","178207","969","6.952814","178.127","true","true"
"pcb442_or30.txt","11","123456799","1000","20","5000","500","1500","83.5436554001","83.5372295171","83.5372295171","83.5373","8.437296872175877E-05","14938","171054","1474","6.681661","170.977","true","true"
"pcb442_or30.txt","12","123456800","1000","20","5000","500","1500","83.5427964557","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15436","179876","945","6.142046","179.799","true","true"
"pcb442_or30.txt","13","123456801","1000","20","5000","500","1500","83.5407386336","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15444","181760","1280","6.185144","181.681","true","true"
"pcb442_or30.txt","14","123456802","1000","20","5000","500","1500","83.5407386336","83.537229517","83.537229517","83.5373","8.437308843090023E-05","16686","177582","1137","6.079246","177.498","true","true"
"pcb442_or30.txt","15","123456803","1000","20","5000","500","1500","83.5427964557","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15522","184219","1043","7.738342","184.143","true","true"
"pcb442_or30.txt","16","123456804","1000","20","5000","500","1500","83.5426009401","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15479","186511","1484","5.972971","186.428","true","true"
"pcb442_or30.txt","17","123456805","1000","20","5000","500","1500","83.5426009401","83.537229517","83.537229517","83.5373","8.437308843090023E-05","15517","189272","888","5.978414","189.197","true","true"
"pcb442_or30.txt","18","123456806","1000","20","5000","500","1500","83.5407386336","83.537229517","83.537229517","83.5373","8.437308843090023E-05","14069","159608","974","5.663045","159.533","true","true"
